isbn13,title,authors,categories,average_rating,ratings_count,weighted_rating
9780141187068,The Call of Cthulhu and Other Weird Stories,H. P. Lovecraft,"Horror tales, American",4.22,734.0,3.964491204425128
9780553563382,It Doesn't Take a Hero,H. Norman Schwarzkopf;Peter Petre,Biography & Autobiography,4.04,2483.0,3.9644847019576988
9780768423488,Experiencing Father's Embrace,Jack Frost,Religion,4.34,498.0,3.964408003846554
9780684831831,Touched With Fire,Kay Redfield Jamison,Psychology,4.01,4087.0,3.9643375367643605
9781400032808,Under the Banner of Heaven,Jon Krakauer,History,3.99,7271.0,3.964335220986407
9781416909057,Amelia's Notebook,Marissa Moss,Juvenile Fiction,4.0,5200.0,3.9642323234957626
9780571197514,Tom Stoppard: Plays 5,Tom Stoppard,Drama,4.3,548.0,3.963927912091564
9780787976385,"Silos, Politics and Turf Wars",Patrick M. Lencioni,Business & Economics,4.04,2419.0,3.963910185142969
9780618510825,The Lord of the Rings Complete Visual Companion,Jude Fisher,Fiction,4.5,343.0,3.9638813896182987
9781551117225,The Hound of the Baskervilles,Arthur Conan Doyle,Fiction,4.1,1347.0,3.9638082429030272
9780811855266,Edie,Melissa Painter;David Weisman,Biography & Autobiography,4.22,716.0,3.9638057092773327
9781581348767,When the Darkness Will Not Lift,John Piper,Religion,4.12,1173.0,3.963775120177072
9780395599686,Memoirs of the Second World War,Winston Churchill,Biography & Autobiography,4.4,420.0,3.9637692987126565
9781416505525,Citizen of the Galaxy,Robert A. Heinlein,Fiction,3.98,11269.0,3.963751159609491
9781593076405,Star Wars: Knights of the Old Republic Vol. 1--Commencement,John Jackson Miller;Brian Ching;Travel Foreman; Travis Charest,Comics & Graphic Novels,4.07,1723.0,3.9637457903734252
9780452273085,For Keeps,Pauline Kael,Performing Arts,4.47,360.0,3.9636160162072867
9780440362050,My Name is Aram,William Saroyan,Fiction,4.15,975.0,3.963533664114942
9780618249060,Silent Spring,Rachel Carson,Nature,3.97,28033.0,3.9635179737693385
9780674991842,Plato in twelve volumes,Plato,Literary Criticism,4.39,426.0,3.9635134096614006
9780143039853,The Outsiders,S. E. Hinton;Jodi Picoult,Fiction,4.08,1558.0,3.9634872974631943
9780802141903,Reservation Blues,Sherman Alexie,Fiction,3.98,10879.0,3.963375569646547
9781565078321,Stormie,Stormie Omartian,Biography & Autobiography,4.39,423.0,3.9633140003847953
9780521274555,The Presocratic Philosophers,G. S. Kirk;J. E. Raven;M. Schofield,Philosophy,4.24,652.0,3.963300621491884
9780679838869,Junie B. Jones and a Little Monkey Business,Barbara Park,Juvenile Fiction,3.98,10723.0,3.963220426529212
9780679734031,The Art of Fiction,John Gardner,Language Arts & Disciplines,4.0,4877.0,3.963169518177498
9780142402481,Triss,Brian Jacques;David Elliot,Juvenile Fiction,3.98,10527.0,3.9630213498566267
9780345435774,Tanequil,Terry Brooks,Fiction,3.98,10507.0,3.9630007699864516
9781593075422,Museum of Terror,,Comics & Graphic Novels,4.09,1399.0,3.962873746825249
9780679761785,Blues for Mister Charlie,James Baldwin,Drama,4.12,1131.0,3.9628541186748
9780140271577,Solomon's Song,Bryce Courtenay,Australia,4.01,3767.0,3.9628404451698414
9780224072656,Quimby the Mouse,Chris Ware,Graphic novels,4.09,1396.0,3.9628221341772094
9780786868698,Nigella Bites,Nigella Lawson,Cooking,3.99,6449.0,3.9626396716806807
9780785113799,Runaways,Brian K. Vaughan,Good and evil,3.97,23932.0,3.9626296674202877
9780843953244,The Chase,Lynsay Sands,Fiction,4.05,2011.0,3.9625440803284433
9780349110011,A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace,Popular culture,4.27,571.0,3.962495860908549
9780192836892,First Love and Other Stories,Ivan Sergeevich Turgenev,Fiction,4.12,1113.0,3.962456071059834
9780060084387,Modern Mind,Peter Watson,Science,4.27,570.0,3.962449008489535
9780452281325,The Feeling Good Handbook,David D. Burns,Psychology,4.0,4666.0,3.9624404582844894
9781405203951,The Mystery of the Secret Room,Enid Blyton,Children's stories,4.04,2258.0,3.962425505828686
9780517147689,The Complete Novels,Jane Austen,Fiction,4.55,298.0,3.962415013704581
9780553803525,Social Intelligence,Daniel Goleman,Psychology,3.98,9957.0,3.9624145988287927
9780307266613,The Best of Wodehouse,Pelham Grenville Wodehouse,Fiction,4.4,400.0,3.962404638481045
9780684813639,John Adams,David McCullough,Biography & Autobiography,4.06,1785.0,3.9622978761249565
9780385604833,Walk about,Bill Bryson,Travel,4.04,2236.0,3.962218118901351
9780140442571,Philosophical Dictionary,Francois Voltaire,Literary Collections,4.09,1360.0,3.9621994974968815
9780140503449,Christmas in Noisy Village,Astrid Lindgren;Ilon Wikland,Juvenile Fiction,4.18,797.0,3.9621668502586718
9780785263784,Only the River Runs Free,Bodie Thoene;Brock Thoene,Fiction,4.09,1355.0,3.962112537674813
9780764596865,The Bon Appetit Cookbook,Barbara Fairchild,Cooking,4.06,1770.0,3.9621090979897517
9780517182468,Three Terrifying Bestselling Novels,John Saul,Fiction,4.5,321.0,3.962013454482946
9780679755487,The Death of Virgil,Hermann Broch,Fiction,4.19,756.0,3.961963692998325
9780940450554,"Novels, 1936-1940",William Faulkner,Yoknapatawpha County (Imaginary place),4.49,326.0,3.9619232432597133
9780140433395,The Birth of Tragedy,Friedrich Nietzsche,Literary Criticism,3.98,9522.0,3.9619215581424045
9780142002889,When the Elephants Dance,Tess Uriza Holthe,Fiction,4.03,2525.0,3.961892813074158
9780439884761,Guardians of Ga'hoole,Kathryn Lasky,Juvenile Fiction,4.25,595.0,3.9618098060894686
9780684867854,Of Time and the River,Thomas Wolfe,Fiction,4.19,751.0,3.96179463320146
9781591162865,Ranma 1/2,Rumiko Takahashi,Comics & Graphic Novels,4.12,1083.0,3.9617881582715344
9781591821571,Demon Diary,Kara Lim;Lee Yun Hee,Comics & Graphic Novels,4.11,1156.0,3.9617866846129233
9780425194522,Raise the Titanic!,Clive Cussler,Fiction,3.97,20805.0,3.961769647457164
9780812695830,Star Wars and Philosophy,Kevin S. Decker;William Irwin;Jason T. Eberl,Performing Arts,4.06,1737.0,3.9616912072661226
9781569246665,"Notebooks, 1935-1951",Albert Camus;Philip Malcolm Waller Thody;Justin O'Brien,Biography & Autobiography,4.28,536.0,3.9616684083116662
9781411683051,The Master and Margarita,Mikhail Afanasevich Bulgakov,Fiction,4.31,489.0,3.9616234262746644
9780140449280,The Last Days of Socrates,Plato;Hugh Tredennick,Fiction,4.07,1571.0,3.961610662652469
9780553285727,Journey of Awakening,Ram Dass;Daniel Goleman,Self-Help,4.16,858.0,3.9616016719531393
9781400079612,Mulliner Nights,Pelham Grenville Wodehouse,Fiction,4.11,1144.0,3.9615374906257936
9780451409225,The Medusa Stone,Jack Du Brul,Fiction,4.09,1312.0,3.9613597693397136
9781400030774,Killings,Andre Dubus,,4.16,849.0,3.961340707365113
9780915145690,The Handbook (The Encheiridion),Epictetus;Nicholas P. White,Philosophy,4.22,650.0,3.9612604455603724
9780875428321,Three Books of Occult Philosophy,Heinrich Cornelius Agrippa von Nettesheim,"Body, Mind & Spirit",4.1,1212.0,3.9612565080974207
9780472065219,Simulacra and Simulation,Jean Baudrillard,Social Science,3.98,8919.0,3.961190528254887
9780553588118,Prince of the Blood,Raymond E. Feist,Fiction,3.97,18852.0,3.9611226876352195
9780898704525,Christianity for Modern Pagans,Peter Kreeft,Religion,4.38,399.0,3.961087794590159
9780671039745,Salem's Lot,Stephen King,Fiction,4.01,3386.0,3.9609247493103332
9781569709078,Little Butterfly,Hinako Takanaga;Sachiko Sato,Comics & Graphic Novels,4.07,1522.0,3.96090395595209
9780373771370,A Lady At Last,Brenda Joyce,Fiction,4.07,1518.0,3.96084585854138
9780575068858,The Last Hero,Terry Pratchett,Discworld (Imaginary place),4.17,790.0,3.960777423059587
9781883011499,Crime Novels,,American fiction,4.36,414.0,3.9607762230237533
9780385468435,History of Philosophy,Frederick Charles Copleston,Philosophy,4.08,1386.0,3.9607715492724793
9780521599634,Nietzsche: Daybreak,Friedrich Nietzsche,Philosophy,4.17,786.0,3.960653974255109
9780762419227,God Created The Integers,Stephen Hawking,Mathematics,4.06,1650.0,3.9605721983408815
9780786884407,Betrayal of Trust,Laurie Garrett,Medical,4.11,1097.0,3.9605533591860573
9780684848235,Ronald Reagan,Dinesh D'Souza,Biography & Autobiography,4.12,1027.0,3.9605261144501895
9781596792371,A Christmas Carol,Charles Dickens,Juvenile Fiction,4.34,431.0,3.960490867411596
9780679765844,The Simple Truth,Philip Levine,Poetry,4.22,630.0,3.9604791386357068
9780060578114,Cat Cross Their Graves,Shirley Rousseau Murphy,Fiction,4.3,481.0,3.96045000655967
9780811213653,"The Daring Young Man on the Flying Trapeze, and Other Stories",William Saroyan,Fiction,4.21,654.0,3.9604322772528406
9780060925758,Soul Mates,Thomas Moore,Psychology,4.0,4122.0,3.9604204992431176
9780520048980,Europe and the People Without History,Eric R. Wolf,Social Science,4.13,962.0,3.960418885729333
9781416508953,Wind Rider's Oath,David Weber,Fiction,4.02,2714.0,3.960254208271147
9780552146081,A Tourist Guide to Lancre,Terry Pratchett;Stephen Briggs,Fiction,4.06,1620.0,3.9601804032402645
9781582343495,Schott's Original Miscellany,Ben Schott,Reference,4.08,1349.0,3.960170718099894
9780316853699,Stephen King Omnibus,Stephen King,New England,4.29,489.0,3.960114690881861
9780671732479,Second Ring of Power,Carlos Castaneda,Fiction,4.02,2692.0,3.960102870380121
9780679732549,Shoot the Piano Player,David Goodis,Fiction,4.02,2691.0,3.9600959731662426
9780451207647,The Oath,John Lescroart,Fiction,4.02,2681.0,3.9600269135624337
9780261103306,"The Hobbit, Or, There and Back Again",John Ronald Reuel Tolkien;Alan Lee,"Baggins, Bilbo (Fictitious character)",4.26,535.0,3.959980615780484
9780375708220,Masters of Death,Richard Rhodes,History,4.05,1782.0,3.9599682910477405
9780618056835,The Big Money,John Dos Passos,Fiction,4.04,2003.0,3.959951659211373
9780453005074,The Bachman Books,Stephen King,Fiction,4.11,1064.0,3.95985454036189
9780814727010,The Gramsci Reader,Antonio Gramsci,Philosophy,4.28,499.0,3.9598542038536633
9780345253590,The best of Philip K. Dick,Philip K. Dick,Fiction,4.22,614.0,3.9598506874976644
9780099449867,Elephant,Raymond Carver,"Short stories, American",4.11,1063.0,3.9598332619973706
9780061015625,Cat Laughing Last,Shirley Rousseau Murphy,Fiction,4.21,638.0,3.9598301157351847
9780140299939,World's End,T. Coraghessan Boyle,Fiction,4.01,3180.0,3.9598226860675267
9780192836021,The Ladies' Paradise,Émile Zola,Fiction,3.99,5279.0,3.959799814142602
9780978605261,George Washington's Sacred Fire,Peter A. Lillback,Biography & Autobiography,4.2,662.0,3.9597375688319665
9780307265432,The Road,Cormac McCarthy,Fiction,3.96,574745.0,3.959723409737466
9780312878269,Duel,Richard Matheson,Fiction,4.05,1752.0,3.959619567472831
9781594201004,The War of the World,Niall Ferguson,History,4.04,1968.0,3.959599743126889
9780385264730,Children of the Alley,Najīb Maḥfūẓ,Fiction,4.1,1124.0,3.9595410383180223
9781416532354,Ricochet,Sandra Brown,Fiction,3.97,14764.0,3.9593743610048993
9781842124024,The Complete Short Stories of H.G. Wells,Herbert George Wells;John R. Hammond,Fiction,4.14,867.0,3.9593343471402562
9780553384284,Odd Thomas,Dean Ray Koontz,FICTION,3.96,221395.0,3.9592936022638328
9780486297170,Enter Jeeves,P. G. Wodehouse;David A. Jasen,Fiction,4.2,649.0,3.9592673348592635
9780805210538,"The Trial of God (as it was Held on February 25, 1649, in Shamgorod)",Elie Wiesel,Fiction,4.13,915.0,3.9592651474641105
9780517118290,Jane Austen : the Complete Novels,Jane Austen,England,4.55,264.0,3.959222254979255
9780810117334,A Perfect Vacuum,Stanisław Lem,Fiction,4.17,739.0,3.9591924623965156
9781400040360,Lidia's Italy,Tanya Bastianich Manuali,Cooking,4.21,619.0,3.9591112639372295
9781860465819,The Wind-up Bird Chronicle,Haruki Murakami;Jay Rubin,Fiction,4.17,736.0,3.959098481252583
9780751504330,Different Seasons,Stephen King,Escapes,4.35,397.0,3.9590929079408386
9780486218434,Technical Manual and Dictionary of Classical Ballet,Gail Grant,Performing Arts,4.37,377.0,3.959049245315167
9780316545037,"Last Lion, The: Volume 1",William Manchester,Biography & Autobiography,4.43,328.0,3.9589770148260146
9780771008740,The Handmaid's Tale,Margaret Atwood,Dystopias,4.09,1179.0,3.9589743044329104
9780586203798,Mistress of the Empire,Raymond E. Feist;Janny Wurts,English fiction,4.31,440.0,3.9589699537510503
9780060765484,"The Lion, the Witch and the Wardrobe Movie Tie-in Edition (rack)",C. S. Lewis,Juvenile Fiction,4.21,615.0,3.958959399987734
9780310259664,Journey into God's Word,J. Scott Duvall;J. Daniel Hays,Religion,4.16,766.0,3.9589012767642777
9780345435750,Morgawr,Terry Brooks,Fiction,3.97,13817.0,3.9588664178881614
9780156260374,The Diary of Virginia Woolf,Virginia Woolf,Biography & Autobiography,4.37,374.0,3.958855621338717
9780679733768,A Midwife's Tale,Laurel Ulrich,Biography & Autobiography,3.99,4933.0,3.958843469165445
9781570625190,The Tao of Physics,Fritjof Capra,Science,3.97,13688.0,3.958793443250248
9780312971281,Search the Dark,Charles Todd,Fiction,4.0,3717.0,3.9587696974814186
9780061120091,One Hundred Years of Solitude,Gabriel Garcia Marquez,Fiction,4.06,1510.0,3.9587170166219896
9780553297607,Forbidden Knowledge,Stephen R. Donaldson,Fiction,3.99,4888.0,3.9587146196410288
9781577314035,Myths of Light,Joseph Campbell,Philosophy,4.42,330.0,3.958604112595413
9780789313508,Moonage Daydream,David Bowie,Music,4.3,444.0,3.958498342455077
9780520204959,Geisha,Liza Crihfield Dalby,Social Science,4.0,3646.0,3.95846600668817
9780553103748,The Illustrated a Brief History of Time,Stephen Hawking,Science,4.16,750.0,3.9584241211535898
9780312965686,Wings of Fire,Charles Todd,Fiction,3.99,4787.0,3.9584215073833118
9780449911945,Rabbit at Rest,John Updike,Fiction,3.97,13038.0,3.9584106905730803
9780141000183,Chocolat,Joanne Harris,Fiction,3.96,92266.0,3.958365278128715
9780231138703,More Than You Know,Michael J. Mauboussin,Business & Economics,4.08,1238.0,3.958331333444279
9780195153828,Norse Mythology,John Lindow,Fiction,4.1,1062.0,3.95830671556202
9780330334617,The Border Trilogy,Cormac McCarthy,Fiction,4.43,319.0,3.958305430705207
9780345456342,The Vampire Chronicles Collection,Anne Rice,Fiction,4.27,481.0,3.958221176965509
9780375752339,In Search of Lost Time Volume III The Guermantes Way,Marcel Proust,Fiction,4.31,426.0,3.9582043782324954
9780812508642,Pastwatch,Orson Scott Card,Fiction,3.97,12695.0,3.9581979829555443
9780571203154,Taxi Driver,Paul Schrader,Performing Arts,4.11,986.0,3.9581765168132597
9780553234312,Emma,Charlotte Brontë;Jane Austen,Fiction,3.99,4672.0,3.9580810065370198
9780679643241,The Killer Angels,Michael Shaara,Fiction,4.32,410.0,3.9579656354146637
9780465008025,The Evolution of Desire,David M. Buss,Health & Fitness,4.07,1320.0,3.957890603352674
9780345478252,No Dominion,Charlie Huston,Fiction,3.99,4599.0,3.95786102621907
9781850522317,Red Dragon,Thomas Harris,Adventure stories,4.48,283.0,3.957854364464281
9780807014264,Man's Search for Meaning,Viktor Emil Frankl,Psychology,4.36,367.0,3.9578261003842528
9780689869907,Beatrice's Goat,Page McBrier,Juvenile Nonfiction,4.24,523.0,3.9578228973671887
9780345477385,Star Wars,Timothy Zahn,Fiction,3.98,6637.0,3.9577920828937625
9781400034710,Chronicle of a Death Foretold,Gabriel Garcia Marquez,Fiction,3.96,65713.0,3.957759936615971
9780394448046,A Tear and a Smile,Kahlil Gibran,Philosophy,4.03,2035.0,3.9577359268793253
9780312203030,High Five,Janet Evanovich,Fiction,4.18,660.0,3.9576813519661735
9781905177042,A Midwife's Story,Penny Armstrong;Sheryl Feldman,Biography & Autobiography,4.06,1434.0,3.957680629434709
9780060786731,A False Mirror,Charles Todd,Fiction,4.02,2354.0,3.957677493182658
9780345483898,Jarka Ruus,Terry Brooks,Fiction,3.97,11867.0,3.957650842231712
9780156003650,The Double Flame,Octavio Paz,Literary Collections,4.21,577.0,3.9575074700306603
9781561583768,The Not So Big House,Sarah Susanka;Kira Obolensky,House & Home,4.07,1291.0,3.9574442742861575
9780679420255,If on a Winter's Night a Traveler,Italo Calvino;William Weaver,Fiction,4.06,1412.0,3.9573766523708103
9780486424545,Howards End,E. M. Forster,Fiction,3.96,54709.0,3.957353861759143
9780743466523,Fall on Your Knees,Ann-Marie MacDonald,Fiction,3.96,54468.0,3.9573433141883263
9780679731146,A Year in Provence,Peter Mayle,Provence (France),3.96,52434.0,3.9572508282516963
9780786716234,Divine Invasions,Lawrence Sutin,Biography & Autobiography,4.09,1084.0,3.957215508137899
9781421506548,JoJo's Bizarre Adventure: Part 3--Stardust Crusaders,Hirohiko Araki,Comics & Graphic Novels,4.42,310.0,3.95714011898131
9780802139702,Parliament of Whores,P. J. O'Rourke,Humor,4.01,2714.0,3.957137265493577
9780879232153,Hamlet's Mill,Giorgio De Santillana;Hertha von Dechend,Philosophy,4.27,458.0,3.957109622936476
9780679721031,Hiroshima,John Hersey,History,3.96,49487.0,3.9571047977427813
9780156030410,A Room of One's Own,Virginia Woolf;Susan Gubar,Fiction,4.13,828.0,3.957087550664313
9780843955002,Love Is Blind,Lynsay Sands,Fiction,4.0,3333.0,3.957072076661997
9780312990718,Robert Ludlum's The Moscow Vector,Robert Ludlum;Patrick Larkin,Fiction,3.98,6218.0,3.9570300710385053
9780375753107,Sodom and Gomorrah,Marcel Proust,Fiction,4.36,354.0,3.9570023955207283
9780802131805,The Blind Owl,Sadegh Hedayat;Ṣādiq Hidāyat,Fiction,3.98,6200.0,3.956996162218354
9780618083572,The Return of the Shadow,John Ronald Reuel Tolkien;Christopher Tolkien,Fiction,4.02,2263.0,3.956990577437571
9781841591063,"Eggs, Beans and Crumpets",P. G. Wodehouse,"Humorous stories, English",4.12,874.0,3.956973090388284
9780007171996,The Return of the King,J. R. R. Tolkien,"Baggins, Frodo (Fictitious character)",4.52,253.0,3.956966732834732
9780739444054,The Foundation Trilogy,Isaac Asimov,Science fiction,4.4,321.0,3.9569297153215257
9780375713347,Geek Love,Katherine Dunn,Fiction,3.96,46282.0,3.956927292647456
9780345480057,The Coal Tattoo,Silas House,Fiction,4.04,1704.0,3.9568421780465677
9780880292511,Understanding Physics,Isaac Asimov,Physics,4.13,818.0,3.9568336876445502
9780723257639,The World of Peter Rabbit,Beatrix Potter,Juvenile Fiction,4.63,210.0,3.9567877249778656
9780253204783,The Basic Problems of Phenomenology,Martin Heidegger,Philosophy,4.28,437.0,3.956767381512219
9780802714626,Longitude,Dava Sobel;Neil Armstrong,Science,3.96,43661.0,3.9567650997642483
9780452282193,The Bluest Eye,Toni Morrison,Fiction,4.0,3262.0,3.956742762752918
9780765311863,Sleeping in Flame,Jonathan Carroll,Fiction,4.05,1513.0,3.9567418424604757
9780143039860,Sometimes a Great Notion,Ken Kesey,Fiction,4.21,557.0,3.9567365298986976
9780060837556,The Thorn Birds,Colleen McCullough,Fiction,4.23,516.0,3.9567267281129075
